"[193.50412260623503, 108.42911561588772, 140.0, 0.5958773937649653, -0.7291156158877214, 8.400000000000006, 45.61, -26.01, -88.33, 26.71, 0.0, -44.38]","[193.88509266217935, 95.10332626174032, 140.0, 4.114907337820654, 4.796673738259685, 8.0, 41.57, -26.1, -88.33, 27.24, 1.05, -51.76]","[194.2660627181237, 81.77753690759293, 140.0, 14.833937281876302, -7.977536907592935, 7.400000000000006, 34.01, -26.19, -89.64, 29.26, 0.87, -58.88]","[194.647032774068, 68.45174755344553, 140.0, 21.85296722593199, -21.65174755344553, 6.900000000000006, 26.89, -26.19, -89.91, 29.44, 0.87, -66.09]","[195.02800283001233, 55.12595819929813, 140.0, 25.671997169987662, -36.52595819929813, 6.900000000000006, 19.42, -26.19, -89.91, 29.44, 0.87, -73.47]","[195.40897288595667, 41.800168845150736, 140.0, 25.89102711404334, -50.60016884515073, 6.900000000000006, 12.3, -26.19, -89.91, 29.44, 0.87, -80.68]","[195.789942941901, 28.474379491003333, 140.0, 22.810057058099005, -64.27437949100333, 6.900000000000006, 5.18, -26.19, -89.91, 29.44, 0.87, -87.89]","[196.1709129978453, 15.14859013685593, 140.0, 16.029087002154682, -78.44859013685593, 7.199999999999989, -1.93, -26.1, -89.91, 29.44, 0.87, -94.92]","[196.55188305378965, 1.8228007827085406, 140.0, 7.948116946210348, -86.92280078270853, 7.199999999999989, -6.59, -26.1, -89.91, 29.44, 0.87, -95.8]","[196.93285310973397, -11.502988571438863, 140.0, 7.167146890266025, -74.39701142856114, 7.199999999999989, -6.41, -26.1, -89.91, 29.44, 0.96, -95.88]","[197.3138231656783, -24.82877792558625, 140.0, 6.786176834321708, -61.071222074413754, 7.199999999999989, -6.41, -26.1, -89.91, 29.44, 0.96, -95.97]","[197.69479322162263, -38.15456727973364, 140.0, 6.405206778377362, -47.745432720266365, 7.199999999999989, -6.41, -26.1, -89.91, 29.44, 0.96, -96.06]","[198.07576327756695, -51.48035663388106, 140.0, 6.024236722433045, -34.41964336611895, 7.199999999999989, -6.41, -26.1, -89.91, 29.44, 0.96, -96.32]","[198.45673333351127, -64.80614598802848, 140.0, 5.643266666488728, -21.09385401197153, 7.199999999999989, -6.41, -26.1, -89.91, 29.44, 0.96, -96.5]","[198.8377033894556, -78.13193534217586, 140.0, 5.162296610544388, -8.168064657824132, 7.199999999999989, -6.76, -26.1, -89.91, 29.44, 0.87, -96.59]"
"[204.8879371326872, 102.22511349488916, 140.0, 0.612062867312801, 1.5748865051108396, 8.0, 42.71, -30.23, -82.17, 25.04, 0.35, -47.63]","[204.49950669826706, 88.69111212520045, 140.0, 5.700493301732934, 4.408887874799547, 7.5, 37.61, -30.23, -83.32, 27.24, 1.31, -55.37]","[204.11107626384688, 75.15711075551175, 140.0, 16.788923736153123, -12.257110755511754, 6.800000000000011, 29.44, -30.23, -84.37, 28.82, 1.31, -63.01]","[203.72264582942674, 61.62310938582304, 140.0, 23.177354170573267, -29.323109385823045, 5.599999999999994, 21.79, -30.23, -85.16, 29.53, 1.31, -70.66]","[203.3342153950066, 48.08910801613434, 140.0, 25.2657846049934, -46.38910801613434, 4.800000000000011, 14.5, -30.14, -86.13, 30.67, 1.31, -78.13]","[202.94578496058642, 34.55510664644564, 140.0, 23.35421503941359, -62.15510664644564, 3.5, 7.11, -30.14, -86.74, 31.37, 1.4, -85.6]","[202.55735452616628, 21.021105276756927, 140.0, 18.342645473833727, -77.82110527675692, 3.5999999999999943, -0.35, -30.14, -86.74, 31.37, 1.4, -92.9]","[202.16892409174613, 7.487103907068217, 140.0, 9.531075908253854, -92.18710390706822, 3.5999999999999943, -7.47, -30.05, -86.74, 31.37, 1.4, -97.99]","[201.78049365732596, -6.046897462620478, 140.0, 5.219506342674038, -89.65310253737952, 4.0, -8.96, -30.05, -86.74, 31.37, 1.4, -98.17]","[201.39206322290582, -19.580898832309188, 140.0, 5.6079367770941815, -76.11910116769081, 4.0, -8.96, -30.05, -86.74, 31.37, 1.4, -98.34]","[201.00363278848567, -33.114900201997884, 140.0, 5.996367211514325, -62.58509979800212, 4.0, -8.96, -30.05, -86.74, 31.37, 1.4, -98.52]","[200.6152023540655, -46.64890157168658, 140.0, 6.384797645934498, -49.05109842831342, 4.0, -8.96, -30.05, -87.01, 31.37, 1.4, -98.7]","[200.22677191964536, -60.1829029413753, 140.0, 4.573228080354653, -35.117097058624694, 3.5999999999999943, -8.96, -29.0, -88.24, 31.37, 1.4, -98.61]","[199.83834148522521, -73.71690431106403, 140.0, 4.76165851477478, -21.58309568893597, 4.0, -8.96, -28.91, -88.24, 31.37, 1.4, -98.7]","[199.44991105080504, -87.25090568075272, 140.0, 4.950088949194964, -8.349094319247271, 4.0, -9.05, -28.91, -88.24, 31.37, 1.4, -98.87]"
"[208.2774534887178, 98.59216258981954, 140.0, 0.922546511282178, -0.09216258981953729, 7.199999999999989, 41.04, -31.02, -81.12, 23.99, 0.43, -49.13]","[207.30778468556844, 85.56059496320667, 140.0, 5.892215314431553, 2.739405036793329, 5.699999999999989, 36.38, -31.02, -83.4, 28.21, 2.1, -56.6]","[206.3381158824191, 72.5290273365938, 140.0, 15.961884117580922, -13.6290273365938, 4.300000000000011, 28.56, -31.02, -85.07, 30.67, 2.1, -63.98]","[205.3684470792697, 59.49745970998093, 140.0, 22.03155292073029, -30.69745970998093, 2.5999999999999943, 21.09, -30.93, -86.74, 32.69, 2.1, -71.45]","[204.39877827612037, 46.46589208336807, 140.0, 23.80122172387962, -46.96589208336807, 1.4000000000000057, 13.88, -30.32, -88.5, 34.45, 2.1, -78.83]","[203.429109472971, 33.434324456755206, 140.0, 19.270890527028996, -64.4343244567552, 2.4000000000000057, 6.15, -28.82, -90.61, 34.45, 2.1, -86.3]","[202.45944066982165, 20.402756830142323, 140.0, 11.640559330178348, -80.40275683014232, 2.5999999999999943, -1.66, -27.5, -91.84, 34.45, 2.1, -94.13]","[201.48977186667227, 7.371189203529454, 140.0, 2.9102281333277347, -94.37118920352945, 3.5999999999999943, -7.99, -27.42, -91.84, 34.45, 2.1, -97.03]","[200.52010306352292, -5.660378423083401, 140.0, 1.3798969364770812, -86.6396215769166, 3.4000000000000057, -8.43, -27.42, -92.1, 34.45, 2.1, -97.2]","[199.55043426037355, -18.69194604969627, 140.0, 2.049565739626445, -73.60805395030373, 3.1999999999999886, -8.43, -27.33, -92.1, 34.45, 2.1, -97.2]","[198.5807654572242, -31.723513676309125, 140.0, 3.0192345427757914, -60.57648632369087, 3.1999999999999886, -8.43, -27.33, -92.1, 34.45, 2.1, -97.47]","[197.61109665407483, -44.75508130292201, 140.0, 3.9889033459251664, -47.54491869707799, 3.1999999999999886, -8.43, -27.33, -92.1, 34.45, 2.02, -97.55]","[196.64142785092548, -57.78664892953489, 140.0, 4.958572149074513, -34.513351070465106, 3.0999999999999943, -8.43, -26.98, -92.1, 34.18, 1.93, -97.73]","[195.6717590477761, -70.81821655614775, 140.0, 4.728240952223899, -22.181783443852254, 4.199999999999989, -8.43, -26.36, -92.1, 33.04, 0.96, -98.17]","[194.70209024462673, -83.84978418276063, 140.0, 5.497909755373257, -9.15021581723937, 4.599999999999994, -8.43, -26.36, -92.1, 32.87, 0.96, -98.08]"
"[203.09703247837743, 92.99995963212842, 140.0, 0.9029675216225712, 1.2000403678715799, 7.900000000000006, 41.22, -27.42, -86.66, 26.71, -0.17, -49.13]","[203.2143658785422, 80.13110780575576, 140.0, 5.085634121457815, 4.268892194244245, 6.699999999999989, 36.56, -28.3, -86.66, 27.86, 1.93, -56.68]","[203.331699278707, 67.2622559793831, 140.0, 15.568300721293014, -8.562255979383096, 5.199999999999989, 29.0, -29.17, -86.66, 29.61, 2.02, -64.07]","[203.44903267887176, 54.39340415301044, 140.0, 21.450967321128246, -23.393404153010437, 4.5, 21.7, -29.61, -86.48, 29.97, 2.02, -71.19]","[203.56636607903656, 41.52455232663778, 140.0, 24.433633920963445, -39.12455232663778, 5.699999999999989, 14.41, -29.7, -85.95, 29.97, 1.93, -78.31]","[203.68369947920132, 28.655700500265127, 140.0, 22.91630052079867, -55.15570050026513, 5.900000000000006, 7.29, -29.7, -85.86, 29.97, 1.93, -85.42]","[203.8010328793661, 15.78684867389245, 140.0, 17.69896712063391, -70.18684867389246, 5.900000000000006, 0.08, -29.7, -85.86, 29.97, 1.93, -92.46]","[203.9183662795309, 2.9179968475198024, 140.0, 8.681633720469108, -85.6179968475198, 5.900000000000006, -6.94, -29.7, -85.86, 29.97, 1.93, -97.55]","[204.03569967969565, -9.95085497885286, 140.0, 4.464300320304346, -85.54914502114714, 6.199999999999989, -8.7, -30.49, -84.72, 29.97, 1.05, -97.99]","[204.15303307986045, -22.819706805225508, 140.0, 5.746966920139556, -72.5802931947745, 6.5, -8.7, -30.67, -84.37, 29.97, 1.05, -99.14]","[204.27036648002522, -35.68855863159817, 140.0, 5.629633519974789, -59.711441368401836, 6.5, -8.7, -30.67, -84.37, 29.88, 1.05, -99.66]","[204.38769988018998, -48.55741045797083, 140.0, 5.412300119810027, -46.842589542029174, 6.400000000000006, -8.7, -30.67, -84.37, 29.88, 1.05, -99.66]","[204.50503328035478, -61.42626228434352, 140.0, 5.294966719645231, -33.97373771565648, 6.300000000000011, -8.7, -30.67, -84.37, 29.79, 0.96, -99.66]","[204.62236668051955, -74.29511411071616, 140.0, 5.177633319480464, -21.10488588928385, 6.300000000000011, -8.7, -30.67, -84.37, 29.7, 0.96, -99.66]","[204.73970008068434, -87.16396593708882, 140.0, 4.960299919315645, -8.336034062911182, 6.099999999999994, -8.7, -30.67, -84.37, 29.7, 0.87, -99.66]"
"[202.65254392410662, 90.4121074512678, 140.0, -0.6525439241066238, 2.5878925487321993, 8.5, 41.22, -26.54, -88.24, 28.12, 0.35, -49.48]","[202.94243799945602, 77.86016451648746, 140.0, 5.157562000543976, 4.739835483512536, 7.300000000000011, 36.03, -27.42, -88.24, 29.26, 1.05, -56.42]","[203.23233207480544, 65.30822158170712, 140.0, 14.667667925194564, -11.908221581707117, 6.900000000000006, 28.21, -27.59, -88.15, 29.61, 1.05, -63.89]","[203.52222615015484, 52.75627864692677, 140.0, 21.277773849845175, -26.956278646926773, 5.099999999999994, 20.83, -29.26, -86.74, 30.14, 1.14, -71.27]","[203.81212022550423, 40.20433571214644, 140.0, 24.387879774495758, -42.90433571214644, 5.599999999999994, 13.09, -29.7, -86.04, 30.14, 1.14, -78.92]","[204.10201430085365, 27.652392777366096, 140.0, 22.797985699146352, -60.552392777366094, 6.400000000000006, 5.27, -30.05, -85.34, 30.23, 1.14, -86.48]","[204.39190837620305, 15.100449842585746, 140.0, 15.608091623796952, -79.60044984258575, 6.400000000000006, -2.28, -30.14, -84.99, 30.23, 1.14, -93.86]","[204.68180245155244, 2.548506907805404, 140.0, 8.218197548447563, -92.7485069078054, 6.900000000000006, -8.08, -31.02, -84.02, 30.23, 1.14, -96.85]","[204.97169652690187, -10.003436026974924, 140.0, 6.528303473098134, -83.49656397302508, 6.5, -8.17, -31.02, -84.02, 30.23, 1.05, -97.11]","[205.26159060225126, -22.555378961755267, 140.0, 6.23840939774874, -70.94462103824473, 6.5, -8.17, -31.02, -84.02, 30.23, 1.05, -97.03]","[205.55148467760066, -35.10732189653561, 140.0, 5.948515322399345, -58.39267810346439, 6.400000000000006, -8.17, -31.02, -84.02, 30.14, 1.05, -97.2]","[205.84137875295008, -47.65926483131595, 140.0, 5.658621247049922, -45.84073516868405, 6.400000000000006, -8.17, -31.02, -84.02, 30.14, 1.05, -97.38]","[206.13127282829947, -60.21120776609631, 140.0, 5.368727171700527, -33.28879223390369, 6.400000000000006, -8.17, -31.02, -84.02, 30.14, 1.05, -97.55]","[206.42116690364887, -72.76315070087664, 140.0, 5.078833096351133, -20.836849299123358, 6.400000000000006, -8.17, -31.02, -84.02, 30.05, 0.96, -97.73]","[206.7110609789983, -85.31509363565699, 140.0, 4.78893902100171, -8.284906364343001, 6.5, -8.17, -31.02, -83.67, 29.7, 0.87, -97.82]"
"[200.625838273348, 92.78786182870368, 140.0, 0.2741617266520109, -1.08786182870368, 9.300000000000011, 41.13, -25.31, -88.94, 26.8, 0.35, -48.86]","[200.24199036034523, 79.2760745015122, 140.0, 4.958009639654762, 3.323925498487796, 8.0, 36.65, -26.54, -88.94, 29.09, 0.79, -55.81]","[199.85814244734243, 65.76428717432073, 140.0, 16.541857552657575, -8.86428717432073, 7.199999999999989, 29.17, -27.15, -88.94, 30.32, 0.79, -62.92]","[199.47429453433966, 52.25249984712925, 140.0, 22.425705465660343, -23.65249984712925, 7.199999999999989, 21.88, -27.15, -88.94, 30.32, 0.79, -70.13]","[199.0904466213369, 38.74071251993777, 140.0, 24.609553378663094, -37.840712519937775, 7.199999999999989, 14.76, -27.15, -88.94, 30.32, 0.79, -77.34]","[198.7065987083341, 25.228925192746303, 140.0, 23.49340129166589, -51.6289251927463, 7.199999999999989, 7.64, -27.15, -88.94, 30.32, 0.79, -84.46]","[198.32275079533133, 11.717137865554818, 140.0, 18.877249204668658, -65.81713786555483, 7.5, 0.35, -27.15, -88.85, 30.32, 0.79, -91.75]","[197.93890288232856, -1.7946494616366522, 140.0, 10.661097117671432, -79.40535053836335, 7.5, -6.76, -27.15, -88.85, 30.32, 0.79, -98.87]","[197.55505496932577, -15.306436788828137, 140.0, 0.7449450306742449, -88.39356321117187, 7.5, -12.12, -27.15, -88.68, 30.32, 0.79, -100.54]","[197.171207056323, -28.818224116019607, 140.0, 0.7287929436770071, -77.8817758839804, 7.199999999999989, -12.3, -27.77, -87.97, 30.32, 0.79, -100.98]","[196.78735914332023, -42.33001144321108, 140.0, 1.412640856679758, -64.76998855678892, 7.900000000000006, -12.21, -27.77, -87.89, 30.32, 0.79, -101.51]","[196.40351123031743, -55.84179877040256, 140.0, 1.896488769682577, -51.25820122959743, 7.599999999999994, -12.21, -27.86, -87.8, 30.32, 0.79, -101.68]","[196.01966331731467, -69.35358609759405, 140.0, 2.380336682685339, -37.74641390240595, 7.800000000000011, -12.21, -27.86, -87.8, 30.32, 0.79, -101.77]","[195.6358154043119, -82.86537342478553, 140.0, 2.764184595688107, -24.234626575214463, 7.800000000000011, -12.21, -27.86, -87.8, 30.32, 0.79, -101.86]","[195.2519674913091, -96.37716075197699, 140.0, 3.1480325086909033, -10.722839248023007, 7.5, -12.21, -28.12, -87.8, 30.32, 0.79, -101.86]"
"[205.45271185230678, 106.56712637814104, 140.0, 0.04728814769322298, 1.532873621858954, 9.199999999999989, 43.5, -31.2, -79.36, 22.67, 0.43, -46.93]","[204.71443743911908, 92.86611114281564, 140.0, 6.0855625608809305, 4.13388885718436, 7.300000000000011, 38.58, -31.28, -82.26, 27.68, 1.05, -54.22]","[203.9761630259314, 79.16509590749025, 140.0, 17.62383697406858, -11.665095907490254, 6.199999999999989, 30.76, -31.28, -83.75, 29.7, 1.05, -61.69]","[203.23788861274372, 65.46408067216487, 140.0, 24.362111387256277, -27.364080672164867, 4.300000000000011, 23.02, -31.2, -85.42, 31.99, 1.14, -69.43]","[202.49961419955602, 51.76306543683947, 140.0, 27.50038580044398, -44.86306543683947, 3.1999999999999886, 15.73, -31.11, -86.92, 34.18, 1.14, -76.72]","[201.76133978636835, 38.06205020151408, 140.0, 25.238660213631647, -61.06205020151408, 3.5, 8.26, -29.88, -88.85, 34.8, 1.14, -84.11]","[201.02306537318066, 24.361034966188683, 140.0, 17.87693462681935, -77.46103496618869, 3.1999999999999886, 0.61, -28.74, -90.43, 34.8, 1.14, -91.58]","[200.28479095999296, 10.660019730863297, 140.0, 9.71520904000704, -90.6600197308633, 4.099999999999994, -6.41, -28.47, -90.43, 34.8, 1.23, -97.55]","[199.5465165468053, -3.040995504462103, 140.0, 4.153483453194696, -91.9590044955379, 4.099999999999994, -8.78, -28.47, -90.43, 34.8, 1.23, -97.73]","[198.8082421336176, -16.74201073978749, 140.0, 5.091757866382409, -77.8579892602125, 4.099999999999994, -8.78, -28.47, -90.43, 34.8, 1.23, -97.91]","[198.0699677204299, -30.443025975112874, 140.0, 5.830032279570105, -64.15697402488712, 4.099999999999994, -8.78, -28.47, -90.43, 34.8, 1.23, -98.17]","[197.33169330724223, -44.144041210438274, 140.0, 6.568306692757773, -50.45595878956172, 4.099999999999994, -8.78, -28.47, -90.43, 34.8, 1.23, -98.26]","[196.59341889405454, -57.845056445763674, 140.0, 6.106581105945452, -36.654943554236326, 4.099999999999994, -8.78, -27.33, -91.49, 34.27, 1.05, -98.34]","[195.85514448086684, -71.54607168108907, 140.0, 4.744855519133154, -22.85392831891093, 4.400000000000006, -8.78, -26.89, -91.93, 33.75, 0.87, -98.43]","[195.11687006767917, -85.24708691641445, 140.0, 5.483129932320821, -9.15291308358556, 4.400000000000006, -8.78, -26.89, -91.93, 33.75, 0.87, -98.52]"
"[197.0470183213031, 92.42363427473289, 140.0, 0.6529816786968752, 2.976365725267115, 9.300000000000011, 42.45, -24.6, -90.96, 29.17, 0.43, -48.16]","[197.27678824588776, 79.5965446143855, 140.0, 5.823211754112236, 3.8034553856145124, 8.0, 37.0, -25.4, -90.96, 29.53, 0.96, -55.54]","[197.5065581704724, 66.7694549540381, 140.0, 16.29344182952761, -9.369454954038098, 6.199999999999989, 29.61, -26.45, -90.87, 31.46, 1.05, -62.57]","[197.73632809505705, 53.94236529369069, 140.0, 22.063671904942964, -24.242365293690693, 5.599999999999994, 22.14, -26.63, -90.87, 31.72, 1.14, -69.96]","[197.9660980196417, 41.1152756333433, 140.0, 25.433901980358314, -39.0152756333433, 5.599999999999994, 14.67, -27.77, -89.12, 31.72, 1.14, -77.43]","[198.19586794422634, 28.288185972995905, 140.0, 25.40413205577366, -54.48818597299591, 6.599999999999994, 7.55, -28.03, -88.68, 31.72, 1.14, -84.46]","[198.42563786881098, 15.461096312648493, 140.0, 20.174362131189014, -69.56109631264849, 6.599999999999994, 0.35, -28.03, -88.68, 31.72, 1.14, -91.49]","[198.65540779339563, 2.634006652301096, 140.0, 11.44459220660437, -83.73400665230109, 6.599999999999994, -6.67, -28.12, -88.68, 31.72, 1.14, -97.64]","[198.88517771798027, -10.193083008046287, 140.0, 4.914822282019742, -85.50691699195372, 6.300000000000011, -8.96, -28.12, -88.59, 31.72, 1.14, -97.82]","[199.1149476425649, -23.020172668393684, 140.0, 5.5850523574350746, -72.47982733160632, 7.300000000000011, -8.96, -28.21, -88.15, 31.64, 1.14, -98.17]","[199.34471756714956, -35.84726232874108, 140.0, 5.35528243285043, -59.65273767125892, 7.300000000000011, -8.96, -28.21, -88.15, 31.64, 1.14, -98.26]","[199.5744874917342, -48.67435198908849, 140.0, 5.025512508265791, -46.82564801091151, 7.199999999999989, -8.96, -28.21, -88.15, 31.55, 1.14, -98.34]","[199.80425741631885, -61.501441649435904, 140.0, 4.795742583681147, -33.998558350564096, 7.099999999999994, -8.96, -28.21, -88.15, 31.46, 1.14, -98.52]","[200.0340273409035, -74.32853130978329, 140.0, 4.465972659096508, -21.171468690216713, 7.0, -8.96, -28.21, -88.15, 31.37, 1.14, -98.61]","[200.26379726548814, -87.1556209701307, 140.0, 4.136202734511869, -8.344379029869302, 6.800000000000011, -8.96, -28.21, -88.15, 31.28, 1.05, -98.7]"
"[204.1153390472342, 95.43355262847386, 140.0, 0.48466095276580745, 0.36644737152613516, 10.400000000000006, 41.3, -27.59, -84.81, 25.13, 0.35, -48.77]","[203.77533023527312, 82.15787303050558, 140.0, 5.224669764726883, 2.642126969494413, 9.5, 36.38, -27.59, -85.95, 26.54, 0.7, -55.81]","[203.43532142331205, 68.8821934325373, 140.0, 14.864678576687965, -12.882193432537306, 9.099999999999994, 28.82, -27.59, -85.95, 26.63, 0.7, -63.01]","[203.09531261135098, 55.60651383456903, 140.0, 20.704687388649035, -28.40651383456903, 9.099999999999994, 21.35, -27.59, -85.95, 26.63, 0.7, -70.31]","[202.75530379938988, 42.33083423660076, 140.0, 22.644696200610127, -43.03083423660076, 9.099999999999994, 14.23, -27.59, -85.95, 26.63, 0.7, -77.51]","[202.4152949874288, 29.055154638632487, 140.0, 21.58470501257119, -57.55515463863249, 8.099999999999994, 7.2, -28.38, -85.95, 28.3, 0.79, -84.72]","[202.07528617546774, 15.779475040664195, 140.0, 18.42471382453226, -71.3794750406642, 8.099999999999994, 0.0, -28.74, -85.95, 29.09, 0.79, -91.84]","[201.73527736350667, 2.5037954426959175, 140.0, 9.864722636493326, -85.70379544269592, 8.099999999999994, -7.2, -28.74, -85.95, 29.09, 0.79, -98.52]","[201.3952685515456, -10.771884155272346, 140.0, 1.8047314484543904, -91.22811584472765, 8.099999999999994, -10.72, -28.74, -85.95, 29.09, 0.79, -98.87]","[201.05525973958453, -24.047563753240624, 140.0, 2.3447402604154775, -77.65243624675938, 8.099999999999994, -10.54, -28.74, -85.95, 29.09, 0.7, -99.05]","[200.71525092762346, -37.32324335120889, 140.0, 2.784749072376542, -64.07675664879112, 8.099999999999994, -10.45, -28.74, -85.95, 29.09, 0.7, -98.96]","[200.3752421156624, -50.59892294917718, 140.0, 3.124757884337612, -50.801077050822826, 8.099999999999994, -10.45, -28.74, -85.95, 29.09, 0.7, -99.14]","[200.0352333037013, -63.87460254714547, 140.0, 3.4647666962987103, -37.525397452854534, 8.099999999999994, -10.45, -28.74, -85.95, 29.09, 0.7, -99.31]","[199.69522449174022, -77.15028214511374, 140.0, 3.8047755082597803, -24.24971785488627, 8.099999999999994, -10.45, -28.74, -85.95, 29.09, 0.61, -99.49]","[199.35521567977915, -90.42596174308203, 140.0, 4.14478432022085, -11.074038256917973, 8.099999999999994, -10.45, -28.74, -85.95, 29.09, 0.61, -99.66]"
"[202.56510879037657, 103.64959299142113, 140.0, 0.5348912096234244, 0.35040700857886975, 10.400000000000006, 43.15, -28.74, -82.7, 23.81, 0.43, -47.02]","[202.97081091933242, 90.17838377804603, 140.0, 6.8291890806675895, 3.621616221953971, 8.900000000000006, 37.79, -30.49, -82.7, 26.8, 0.96, -54.93]","[203.3765130482883, 76.70717456467091, 140.0, 18.623486951711698, -11.90717456467091, 7.900000000000006, 29.79, -30.76, -82.7, 27.68, 0.96, -62.66]","[203.78221517724415, 63.2359653512958, 140.0, 25.017784822755857, -29.235965351295803, 7.900000000000006, 21.97, -30.76, -82.7, 27.68, 0.96, -70.31]","[204.1879173062, 49.76475613792069, 140.0, 27.112082693800005, -47.26475613792069, 7.900000000000006, 14.23, -30.76, -82.7, 27.68, 0.96, -78.04]","[204.59361943515586, 36.293546924545595, 140.0, 24.90638056484414, -64.7935469245456, 7.900000000000006, 6.85, -31.11, -82.7, 27.68, 0.96, -85.6]","[204.99932156411174, 22.822337711170476, 140.0, 19.20067843588825, -80.52233771117048, 6.400000000000006, -0.52, -31.2, -82.61, 27.68, 1.05, -93.07]","[205.4050236930676, 9.351128497795372, 140.0, 9.694976306932404, -95.05112849779537, 6.400000000000006, -7.29, -31.2, -82.61, 27.68, 1.05, -96.94]","[205.81072582202344, -4.120080715579746, 140.0, 6.089274177976563, -89.17991928442025, 6.400000000000006, -8.08, -31.2, -82.61, 27.68, 1.05, -97.11]","[206.2164279509793, -17.59128992895485, 140.0, 5.683572049020711, -75.70871007104515, 6.400000000000006, -8.08, -31.2, -82.61, 27.68, 1.05, -97.29]","[206.62213007993518, -31.06249914232994, 140.0, 5.2778699200648305, -62.23750085767006, 6.400000000000006, -8.08, -31.2, -82.61, 27.68, 1.05, -97.55]","[207.02783220889103, -44.53370835570506, 140.0, 4.8721677911089785, -48.76629164429494, 6.400000000000006, -8.08, -31.2, -82.61, 27.68, 1.05, -97.55]","[207.43353433784688, -58.00491756908018, 140.0, 4.4664656621531265, -35.29508243091982, 6.400000000000006, -8.08, -31.2, -82.44, 27.68, 1.05, -97.91]","[207.83923646680273, -71.4761267824553, 140.0, 4.760763533197263, -21.92387321754471, 6.0, -8.17, -31.81, -81.73, 27.68, 1.05, -98.7]","[208.2449385957586, -84.94733599583039, 140.0, 5.155061404241394, -8.852664004169611, 6.699999999999989, -8.17, -31.9, -81.56, 27.68, 1.05, -99.49]"
"[209.34653131927354, 101.70159344755281, 140.0, -0.6465313192735493, -2.301593447552804, 11.900000000000006, 41.3, -30.14, -78.66, 20.21, 0.35, -48.51]","[208.357606950339, 87.8970813110794, 140.0, 5.24239304966099, 1.102918688920596, 11.400000000000006, 36.47, -30.14, -81.21, 24.78, 0.35, -56.42]","[207.3686825814045, 74.09256917460598, 140.0, 16.431317418595512, -16.39256917460598, 10.099999999999994, 28.21, -30.14, -82.52, 26.71, 0.35, -63.8]","[206.37975821246997, 60.28805703813257, 140.0, 22.72024178753003, -32.88805703813257, 9.0, 21.0, -30.14, -83.75, 28.91, 0.43, -71.27]","[205.39083384353543, 46.48354490165916, 140.0, 24.809166156464556, -48.38354490165916, 7.699999999999989, 13.27, -30.05, -85.25, 30.76, 0.61, -79.1]","[204.40190947460093, 32.67903276518575, 140.0, 22.79809052539906, -64.37903276518576, 6.599999999999994, 6.15, -30.05, -86.57, 32.69, 0.79, -86.57]","[203.4129851056664, 18.874520628712332, 140.0, 16.087014894333606, -79.87452062871233, 7.099999999999994, -1.4, -29.0, -88.24, 33.57, 0.79, -94.13]","[202.42406073673186, 5.070008492238927, 140.0, 6.875939263268151, -93.37000849223892, 6.5, -8.43, -29.0, -88.33, 33.57, 0.79, -99.22]","[201.43513636779736, -8.734503644234493, 140.0, 1.5648636322026448, -93.16549635576551, 6.5, -10.63, -29.0, -88.33, 33.57, 0.79, -99.05]","[200.44621199886282, -22.5390157807079, 140.0, 2.3537880011371897, -79.7609842192921, 6.5, -10.72, -29.0, -88.33, 33.57, 0.79, -99.49]","[199.4572876299283, -36.343527917181305, 140.0, 3.342712370071723, -65.95647208281869, 6.5, -10.72, -29.0, -88.33, 33.57, 0.79, -99.49]","[198.46836326099378, -50.148040053654725, 140.0, 4.331636739006228, -52.15195994634527, 6.5, -10.72, -29.0, -88.33, 33.57, 0.79, -99.75]","[197.47943889205925, -63.952552190128145, 140.0, 5.320561107940762, -38.34744780987185, 6.5, -10.72, -29.0, -88.33, 33.57, 0.79, -99.93]","[196.49051452312472, -77.75706432660157, 140.0, 6.309485476875295, -24.542935673398432, 6.5, -10.72, -29.0, -88.33, 33.57, 0.79, -100.01]","[195.5015901541902, -91.56157646307496, 140.0, 7.198409845809778, -10.638423536925046, 7.400000000000006, -10.72, -28.38, -88.59, 32.95, 0.7, -100.19]"
