x_target,y_target,z_target,x_error,y_error,z_error,j1,j2,j3,j4,j5,j6
200.0,100.0,140.0,0.5999999999999943,-0.29999999999999716,9.800000000000011,42.8,-26.98,-86.92,26.71,0.26,-47.19
200.0,88.23529411764706,140.0,2.3000000000000114,9.664705882352948,8.099999999999994,40.51,-27.5,-86.92,27.94,0.87,-51.94
200.0,76.47058823529412,140.0,8.0,9.229411764705887,7.900000000000006,36.38,-27.68,-86.92,28.03,1.4,-55.89
200.0,64.70588235294117,140.0,13.800000000000011,5.194117647058832,7.900000000000006,31.9,-27.68,-86.92,28.03,1.4,-60.11
200.0,52.94117647058824,140.0,18.599999999999994,0.058823529411760944,7.900000000000006,27.68,-27.68,-86.92,28.03,1.4,-64.42
200.0,41.17647058823529,140.0,21.900000000000006,-4.376470588235293,7.900000000000006,23.37,-27.68,-86.92,28.03,1.4,-68.55
200.0,29.411764705882348,140.0,24.0,-9.111764705882347,7.900000000000006,19.16,-27.68,-86.92,28.03,1.4,-72.86
200.0,17.64705882352942,140.0,24.900000000000006,-13.84705882352942,7.900000000000006,14.94,-27.68,-86.92,28.03,1.4,-76.99
200.0,5.882352941176478,140.0,24.599999999999994,-18.582352941176477,7.900000000000006,10.81,-27.68,-86.92,28.03,1.4,-81.29
200.0,-5.882352941176478,140.0,23.099999999999994,-22.917647058823523,7.900000000000006,6.59,-27.68,-86.92,28.03,1.4,-85.42
200.0,-17.64705882352942,140.0,20.30000000000001,-27.85294117647058,7.900000000000006,2.28,-27.68,-86.92,28.03,1.4,-89.64
200.0,-29.411764705882348,140.0,16.400000000000006,-32.18823529411765,7.900000000000006,-1.93,-27.68,-86.92,28.03,1.4,-93.69
200.0,-41.176470588235304,140.0,11.099999999999994,-36.42352941176469,7.900000000000006,-6.15,-27.68,-86.92,28.03,1.4,-96.94
200.0,-52.94117647058823,140.0,5.699999999999989,-38.15882352941176,7.900000000000006,-9.14,-27.68,-86.92,28.03,1.4,-97.03
200.0,-64.70588235294116,140.0,2.5999999999999943,-32.99411764705884,7.900000000000006,-9.58,-27.68,-86.92,28.03,1.4,-97.11
200.0,-76.47058823529412,140.0,3.0,-20.529411764705884,7.900000000000006,-9.4,-27.68,-86.92,28.03,1.05,-97.29
200.0,-88.23529411764704,140.0,3.0,-8.764705882352956,7.900000000000006,-9.4,-27.68,-86.92,28.03,1.05,-97.38
200.0,100.0,140.0,0.09999999999999432,-1.7999999999999972,10.199999999999989,42.62,-26.1,-87.09,25.66,0.17,-47.28
200.0,88.23529411764706,140.0,0.09999999999999432,9.864705882352936,10.199999999999989,41.39,-26.1,-87.09,25.66,0.52,-51.5
200.0,76.47058823529412,140.0,4.900000000000006,10.829411764705881,10.199999999999989,37.08,-26.1,-87.09,25.66,0.7,-55.28
200.0,64.70588235294117,140.0,11.400000000000006,5.39411764705882,10.199999999999989,32.43,-26.1,-87.09,25.66,0.79,-59.67
200.0,52.94117647058824,140.0,16.099999999999994,0.7588235294117638,10.199999999999989,28.12,-26.1,-87.09,25.66,0.79,-64.16
200.0,41.17647058823529,140.0,19.599999999999994,-3.876470588235293,10.199999999999989,23.99,-26.1,-87.09,25.66,0.79,-68.2
200.0,29.411764705882348,140.0,21.69999999999999,-8.01176470588235,10.199999999999989,19.77,-26.1,-87.09,25.66,0.79,-72.42
200.0,17.64705882352942,140.0,22.69999999999999,-12.34705882352942,10.199999999999989,15.64,-26.1,-87.09,25.66,0.79,-76.55
200.0,5.882352941176478,140.0,22.5,-16.882352941176478,10.199999999999989,11.42,-26.1,-87.09,25.66,0.79,-80.94
200.0,-5.882352941176478,140.0,21.099999999999994,-21.117647058823522,10.199999999999989,7.29,-26.1,-87.09,25.66,0.79,-85.07
200.0,-17.64705882352942,140.0,18.5,-25.45294117647058,10.199999999999989,3.07,-26.1,-87.09,25.66,0.79,-89.2
200.0,-29.411764705882348,140.0,14.699999999999989,-29.688235294117653,10.199999999999989,-1.14,-26.1,-87.09,25.66,0.79,-93.33
200.0,-41.176470588235304,140.0,9.900000000000006,-33.5235294117647,10.300000000000011,-5.36,-26.1,-87.09,25.66,0.79,-96.85
200.0,-52.94117647058823,140.0,4.099999999999994,-36.05882352941177,10.199999999999989,-8.61,-26.1,-87.09,25.66,0.79,-96.94
200.0,-64.70588235294116,140.0,1.0,-31.194117647058846,10.199999999999989,-9.22,-26.1,-87.09,25.66,0.79,-97.03
200.0,-76.47058823529412,140.0,1.8000000000000114,-19.62941176470588,9.800000000000011,-9.14,-27.07,-87.09,27.94,0.7,-97.47
200.0,-88.23529411764704,140.0,3.1999999999999886,-8.064705882352953,9.800000000000011,-9.14,-27.15,-87.09,28.3,0.7,-97.55
200.0,100.0,140.0,-0.19999999999998863,1.4000000000000057,8.800000000000011,43.24,-26.98,-87.09,27.07,0.43,-47.28
200.0,88.23529411764706,140.0,0.5999999999999943,11.56470588235294,8.800000000000011,41.57,-27.15,-87.09,27.07,0.52,-51.06
200.0,76.47058823529412,140.0,5.300000000000011,13.92941176470589,7.699999999999989,38.23,-27.68,-87.09,28.3,1.49,-54.22
200.0,64.70588235294117,140.0,10.900000000000006,13.39411764705882,7.900000000000006,34.01,-27.68,-87.09,28.38,1.49,-58.09
200.0,52.94117647058824,140.0,16.5,8.158823529411762,7.900000000000006,29.97,-27.68,-87.09,28.38,1.49,-62.05
200.0,41.17647058823529,140.0,20.0,5.82352941176471,7.900000000000006,25.92,-27.68,-87.09,28.38,1.49,-65.91
200.0,29.411764705882348,140.0,22.80000000000001,1.2882352941176514,7.900000000000006,22.06,-27.68,-87.09,28.38,1.49,-69.78
200.0,17.64705882352942,140.0,24.30000000000001,-1.0470588235294187,7.900000000000006,18.45,-27.68,-87.09,28.38,1.49,-73.38
200.0,5.882352941176478,140.0,24.900000000000006,-3.382352941176478,7.900000000000006,14.94,-27.68,-87.09,28.38,1.49,-76.9
200.0,-5.882352941176478,140.0,24.69999999999999,-5.317647058823521,7.900000000000006,11.33,-27.68,-87.09,28.38,1.49,-80.5
200.0,-17.64705882352942,140.0,23.5,-7.652941176470581,7.900000000000006,7.38,-27.68,-87.09,28.38,1.49,-84.46
200.0,-29.411764705882348,140.0,20.900000000000006,-12.98823529411765,7.900000000000006,3.33,-27.68,-87.01,28.38,1.49,-88.33
200.0,-41.176470588235304,140.0,17.900000000000006,-15.023529411764699,8.199999999999989,-0.26,-27.68,-87.01,28.38,1.49,-91.84
200.0,-52.94117647058823,140.0,14.0,-16.858823529411765,8.199999999999989,-3.95,-27.68,-87.01,28.38,1.49,-95.27
200.0,-64.70588235294116,140.0,9.0,-18.694117647058846,8.199999999999989,-7.2,-27.68,-87.01,28.38,1.49,-96.94
200.0,-76.47058823529412,140.0,4.800000000000011,-16.729411764705887,8.199999999999989,-9.14,-27.68,-87.01,28.38,1.49,-97.03
200.0,-88.23529411764704,140.0,3.4000000000000057,-8.164705882352962,8.199999999999989,-9.22,-27.68,-87.01,28.38,1.4,-97.11
200.0,100.0,140.0,0.5,0.7999999999999972,8.699999999999989,43.06,-27.15,-87.09,27.5,0.17,-47.19
200.0,88.23529411764706,140.0,1.0999999999999943,11.364705882352936,8.699999999999989,41.48,-27.15,-87.09,27.5,0.52,-51.24
200.0,76.47058823529412,140.0,5.300000000000011,13.729411764705887,8.400000000000006,38.05,-27.24,-87.09,27.5,1.23,-54.22
200.0,64.70588235294117,140.0,10.800000000000011,11.794117647058826,8.400000000000006,34.27,-27.24,-87.09,27.5,1.23,-57.83
200.0,52.94117647058824,140.0,15.400000000000006,9.558823529411761,8.400000000000006,30.49,-27.24,-87.09,27.5,1.23,-61.43
200.0,41.17647058823529,140.0,19.0,7.32352941176471,8.400000000000006,26.8,-27.24,-87.09,27.5,1.23,-65.12
200.0,29.411764705882348,140.0,21.599999999999994,5.1882352941176535,8.400000000000006,23.2,-27.24,-87.09,27.5,1.23,-68.64
200.0,17.64705882352942,140.0,23.30000000000001,2.6529411764705806,8.400000000000006,19.59,-27.24,-87.09,27.5,1.23,-72.24
200.0,5.882352941176478,140.0,24.19999999999999,-0.3823529411764781,8.400000000000006,15.46,-27.24,-87.09,27.5,1.23,-76.37
200.0,-5.882352941176478,140.0,24.099999999999994,-3.617647058823522,8.400000000000006,11.95,-27.24,-87.09,27.5,1.23,-79.98
200.0,-17.64705882352942,140.0,22.900000000000006,-6.952941176470581,8.400000000000006,7.73,-27.24,-87.09,27.5,1.23,-84.28
200.0,-29.411764705882348,140.0,20.69999999999999,-10.48823529411765,8.400000000000006,4.04,-27.24,-87.09,27.5,1.23,-87.8
200.0,-41.176470588235304,140.0,17.69999999999999,-12.523529411764699,8.400000000000006,0.43,-27.24,-87.09,27.5,1.23,-91.23
200.0,-52.94117647058823,140.0,13.900000000000006,-14.358823529411765,8.400000000000006,-3.16,-27.24,-87.09,27.5,1.23,-94.74
200.0,-64.70588235294116,140.0,9.199999999999989,-16.594117647058837,7.599999999999994,-6.76,-27.86,-87.01,28.12,1.4,-97.03
200.0,-76.47058823529412,140.0,5.900000000000006,-16.029411764705884,7.199999999999989,-8.96,-28.3,-87.01,29.26,1.4,-97.11
200.0,-88.23529411764704,140.0,4.400000000000006,-7.664705882352962,7.0,-9.14,-28.3,-87.01,29.26,1.4,-97.11
